rcid,role_k50,year,posting_count,log_count,w_loo,log_w_loo,residual,fitted
494205,Data Analyst,2023,1,0.0,60057.963022189004,11.003065425247701,-1.2555269971905083,1.2555269971905083
494205,Data Analyst,2025,3,1.0986122886681098,69540.98040539419,11.149671503900695,-0.19221566900986398,1.2908279576779738
494205,E-commerce Brand Manager,2025,2,0.6931471805599453,132087.68927948235,11.791221293733836,-0.7521581629789938,1.4453053435389391
494205,Engineer,2021,1,0.0,110564.59040225514,11.613355157696885,-1.4024773414670733,1.4024773414670733
494205,Engineer,2022,1,0.0,113688.48589635284,11.641217407208389,-1.4091862322452349,1.4091862322452349
494205,Engineer,2025,3,1.0986122886681098,134465.49876272373,11.8090629303432,-0.3509891039485056,1.4496013926166154
494205,Financial Analyst,2022,1,0.0,87109.79741198092,11.374924641152798,-1.3450661732477058,1.3450661732477058
494205,Food Service,2021,23,3.1354942159291497,96444.29444746631,11.476720861036853,1.7659167511380287,1.369577464791121
494205,Food Service,2022,42,3.7376696182833684,89403.44632009603,11.400914509860385,2.3863454007802636,1.351324217503105
494205,Food Service,2023,33,3.4965075614664802,11572.475964135336,9.356384795922093,2.6374812303151094,0.8590263311513706
494205,Food Service,2024,40,3.6888794541139363,74581.2202283917,11.219644014934333,2.3812029668940617,1.3076764872198747
494205,HR Coordinator,2022,2,0.6931471805599453,70804.63390359413,11.167679728155749,-0.6020169384744872,1.2951641190344325
494205,HR Coordinator,2024,2,0.6931471805599453,71988.62259982066,11.184263366064869,-0.60601007676689,1.2991572573268353
494205,HR Coordinator,2025,1,0.0,69738.18656739971,11.152503317129874,-1.2915098238586233,1.2915098238586233
494205,IT Support Technician,2022,2,0.6931471805599453,69242.43207981062,11.145369134031592,-0.5966448187856924,1.2897919993456377
494205,IT Support Technician,2023,4,1.3862943611198906,83337.88183905106,11.33065848875534,0.05188693893538909,1.3344074221845015
494205,IT Support Technician,2024,27,3.295836866004329,74058.96026676064,11.212616815302901,1.9898524429799223,1.3059844230244069
494205,Logistics Coordinator,2021,1,0.0,87137.72633848335,11.375245207277821,-1.3451433616713853,1.3451433616713853
494205,Marketing Coordinator,2020,1,0.0,27408.392759695667,10.218604550572714,-1.066638360407514,1.066638360407514
494205,Marketing Coordinator,2021,1,0.0,98982.15713938138,11.502694881957844,-1.375831693092273,1.375831693092273
494205,Marketing Coordinator,2022,1,0.0,101127.6733174396,11.524139089783336,-1.3809951974986931,1.3809951974986931
494205,Marketing Coordinator,2023,1,0.0,80325.4809655506,11.293842171710304,-1.325542500857624,1.325542500857624
494205,Marketing Coordinator,2024,2,0.6931471805599453,88647.3613326552,11.392421546058298,-0.6561320345643117,1.349279215124257
494205,Marketing Coordinator,2025,5,1.6094379124341003,117662.5631110778,11.675576172229094,0.1919785074968594,1.4174594049372409
494205,Marketing Coordinator,2026,1,0.0,104778.8276154724,11.559607003889042,-1.389535439799163,1.389535439799163
494205,Operations Coordinator,2021,15,2.70805020110221,113634.34945087893,11.640741111490762,1.2989786550723272,1.4090715460298828
494205,Operations Coordinator,2022,29,3.367295829986474,104003.04492722625,11.552175455841319,1.979549816563105,1.3877460134233692
494205,Operations Coordinator,2024,39,3.6635616461296463,83637.81171216293,11.334250990026742,2.3282891933366043,1.3352724527930422
494205,Operations Coordinator,2025,43,3.7612001156935624,95848.75064489999,11.470526713906837,2.393114126188455,1.3680859895051076
494205,Operations Coordinator,2026,22,3.091042453358316,85380.9428537943,11.354878203279725,1.7508032185143498,1.3402392348439662
494205,Patient Care Nurse,2024,1,0.0,107699.08964080705,11.587096410377159,-1.3961545545123928,1.3961545545123928
494205,Product Marketing,2021,1,0.0,136744.1426173024,11.82586688658664,-1.4536475808840665,1.4536475808840665
494205,Product Marketing,2022,6,1.791759469228055,110400.0291449451,11.611865676819166,0.38964077663894314,1.4021186925891118
494205,Product Marketing,2023,6,1.791759469228055,78725.74304782854,11.273725484449022,0.4710608219723682,1.3206986472556868
494205,Product Marketing,2024,2,0.6931471805599453,84560.58514438935,11.34522354039233,-0.6447673288958303,1.3379145094557756
494205,Product Marketing,2025,5,1.6094379124341003,104036.04546914867,11.552492709124213,0.22161550827914,1.3878224041549603
494205,Project Consultant,2018,1,0.0,132500.5,11.7943416979862,-1.4460566989276769,1.4460566989276769
494205,Project Consultant,2022,1,0.0,122288.32780746307,11.714136878097474,-1.4267443538747975,1.4267443538747975
494205,Project Consultant,2023,2,0.6931471805599453,106574.87479894969,11.576603066863306,-0.7004807044707494,1.3936278850306947
494205,Project Coordinator,2021,1,0.0,43855.045741275004,10.688645059396567,-1.1798183975652725,1.1798183975652725
494205,Project Coordinator,2022,2,0.6931471805599453,71974.20269481711,11.18406303788956,-0.6059618401789802,1.2991090207389255
494205,Project Coordinator,2023,14,2.6390573296152584,38282.40723723162,10.552745728574864,1.4919618378918715,1.1470954917233869
494205,Project Coordinator,2024,8,2.0794415416798357,66663.66879929318,11.107415387840371,0.7987883427642866,1.2806531989155492
494205,Project Coordinator,2025,5,1.6094379124341003,93720.97762042042,11.44807732385649,0.24675746298856094,1.3626804494455393
494205,Research Scientist,2021,1,0.0,102171.25686197374,11.534405673183228,-1.3834672659031602,1.3834672659031602
494205,Retail Sales Associate,2017,1,0.0,82500.0,11.320553572322773,-1.3319742812193203,1.3319742812193203
494205,Retail Sales Associate,2018,15,2.70805020110221,56750.25,10.94641534062029,1.4661638552231475,1.2418863458790625
494205,Retail Sales Associate,2021,55,4.007333185232471,83606.0139570511,11.33387073377073,2.6721522935206057,1.3351808917118653
494205,Retail Sales Associate,2022,168,5.123963979403259,100221.36739532294,11.515136692357206,3.7451364497035557,1.3788275296997032
494205,Retail Sales Associate,2023,109,4.6913478822291435,80393.57395481975,11.294689526037732,3.3656013487563214,1.3257465334728218
494205,Retail Sales Associate,2024,136,4.912654885736052,70483.29432783094,11.163131000832006,3.6185860449124485,1.2940688408236036
494205,Retail Sales Associate,2025,209,5.342334251964811,67080.48687884431,11.113648474092741,4.060180201696224,1.282154050268587
494205,Sales Representative,2021,4,1.3862943611198906,128255.54880441859,11.76178002762862,-0.051921883651587564,1.4382162447714781
494205,Sales Representative,2022,5,1.6094379124341003,114880.2570089594,11.651645621474529,0.1977406930378134,1.411697219396287
494205,Sales Representative,2023,1,0.0,113386.22245373507,11.638555167777685,-1.4085451973726364,1.4085451973726364
494205,Sales Representative,2024,1,0.0,144896.03151802233,11.88377174020441,-1.4675903653059292,1.4675903653059292
494205,Sales Representative,2025,15,2.70805020110221,126150.7988113714,11.74523328628357,1.2738182103792999,1.4342319907229102
494205,Sales Representative,2026,28,3.332204510175204,158490.67733766336,11.973451052510717,1.8430204572858206,1.4891840528893832
494205,Service Operations,2022,3,1.0986122886681098,83574.76785205674,11.33349693356451,-0.23647859650083936,1.3350908851689491
494205,Service Operations,2023,1,0.0,47606.970414974,10.770734466787989,-1.1995845283655033,1.1995845283655033
494205,Service Operations,2024,2,0.6931471805599453,228187.7314386025,12.337923952644983,-0.8837975133929316,1.5769446939528768
494205,Service Operations,2025,3,1.0986122886681098,50861.682418062854,10.836865117824651,-0.1168956960827261,1.2155079847508359
494205,Software Developer,2017,2,0.6931471805599453,126404.84272442726,11.747245072654236,-0.7415692238505324,1.4347164044104777
494205,Software Developer,2018,2,0.6931471805599453,129673.63158209884,11.77277604649069,-0.747716771802759,1.4408639523627043
494205,Software Developer,2020,1,0.0,94188.52527021623,11.453053640726633,-1.3638786860181293,1.3638786860181293
494205,Software Developer,2021,2,0.6931471805599453,110408.32910581249,11.611940854778343,-0.7089896139673048,1.40213679452725
494205,Software Developer,2022,4,1.3862943611198906,111369.24606946841,11.62060650076262,-0.01792901555524784,1.4042233766751384
494205,Software Developer,2023,1,0.0,107076.27383201514,11.581296699046149,-1.3947580545690357,1.3947580545690357
494205,Software Developer,2025,4,1.3862943611198906,119826.57001727435,11.693800726527217,-0.035553294816836,1.4218476559367266
494205,Software Developer,2026,1,0.0,119678.19683014667,11.692561726501776,-1.4215493198012543,1.4215493198012543
494205,Supply Chain Analyst,2017,2,0.6931471805599453,108350.75577147234,11.59312898221911,-0.7044599438744256,1.3976071244343709
494205,Supply Chain Analyst,2021,45,3.8066624897703196,115504.02055222105,11.657060618314071,2.3936614050007226,1.4130010847695973
494205,Supply Chain Analyst,2022,86,4.454347296253507,81450.14932508666,11.307746447362907,3.1254568149442603,1.3288904813092473
494205,Supply Chain Analyst,2023,39,3.6635616461296463,106214.6213699883,11.573217055996778,2.270749071329657,1.3928125747999893
494205,Supply Chain Analyst,2024,66,4.189654742026425,94073.03307458453,11.451826707186559,2.8260714866808634,1.363583255345562
494205,Supply Chain Analyst,2025,49,3.8918202981106265,106634.3031915606,11.577160532491288,2.4980581821374814,1.3937621159731448
494205,Supply Chain Analyst,2026,18,2.8903717578961645,105805.81524783996,11.569360761431192,1.4984877319212895,1.391884025974875
494205,Systems Analyst,2021,1,0.0,104173.6820069323,11.553814804489308,-1.388140748637486,1.388140748637486
494205,Systems Analyst,2024,1,0.0,123039.39709841007,11.720259884682035,-1.4282186993827872,1.4282186993827872
494205,Teacher,2021,1,0.0,58898.952973332336,10.983578593137574,-1.2508348050476867,1.2508348050476867
494205,Technician,2021,17,2.833213344056216,121439.4164686797,11.707170787518107,1.4081463400604532,1.425067003995763
494205,Technician,2022,34,3.5263605246161616,92729.32828030526,11.437440079945166,2.16624139411769,1.3601191304984719
494205,Technician,2023,14,2.6390573296152584,111294.00588643784,11.619930680345615,1.2349966822761507,1.4040606473391077
494205,Technician,2024,36,3.58351893845611,72449.11878609394,11.190639784611973,2.2828263171030967,1.3006926213530134
494205,Technician,2025,76,4.330733340286331,107242.07547692429,11.582843945733341,2.935602727535051,1.3951306127512801
494205,Technician,2026,47,3.8501476017100584,183272.22332889438,12.118727885677712,2.325982654477878,1.5241649472321808
494205,Training Coordinator,2022,1,0.0,73605.00781292966,11.206468343338832,-1.3045039457627807,1.3045039457627807
604981,Accounting,2022,2,0.6931471805599453,76417.8015602816,11.243970952728956,-0.6203869373786505,1.3135341179385958
604981,Accounting,2024,1,0.0,93545.59537511002,11.446204247484332,-1.3622294354384048,1.3622294354384048
604981,Administrative Assistant,2022,1,0.0,49426.289679992165,10.808237741375514,-1.2086148607127616,1.2086148607127616
604981,Banking Analyst,2024,1,0.0,79983.34114009529,11.289573656223135,-1.3245146942486679,1.3245146942486679
604981,Business Development Strategist,2021,2,0.6931471805599453,124406.81850632487,11.73131226892923,-0.737732798513202,1.4308799790731472
604981,Business Development Strategist,2022,2,0.6931471805599453,129353.30155915665,11.770302711518486,-0.7471212228260161,1.4402684033859614
604981,Business Development Strategist,2023,2,0.6931471805599453,166884.65672087285,12.025058174452612,-0.8084632395666022,1.5016104201265474
604981,Business Development Strategist,2024,1,0.0,134583.56627878553,11.809940595713437,-1.449812723762231,1.449812723762231
604981,Business Development Strategist,2025,3,1.0986122886681098,130589.94970760445,11.779817538097635,-0.34394716922392465,1.4425594578920344
604981,Claims Adjuster,2026,1,0.0,93166.70435665785,11.442145687452832,-1.3612521835493678,1.3612521835493678
604981,Community Development Director,2025,1,0.0,112572.4533387206,11.631352323006015,-1.4068108399638695,1.4068108399638695
604981,Compliance Auditor,2025,1,0.0,102755.75813887047,11.54011017106926,-1.384840839607101,1.384840839607101
604981,Construction Engineer,2025,1,0.0,150677.65037050023,11.922898068178293,-1.4770115091665115,1.4770115091665115
604981,Corporate Attorney,2021,1,0.0,182812.5444378124,12.116216559486915,-1.5235602504321093,1.5235602504321093
604981,Corporate Attorney,2025,1,0.0,125726.82805855555,11.741866801070117,-1.4334213820319632,1.4334213820319632
604981,Customer Service Representative,2026,1,0.0,24029.03709623038,10.08701825702588,-1.0349539814795194,1.0349539814795194
604981,Data Analyst,2026,1,0.0,98424.33051115069,11.497043313768492,-1.374470864215479,1.374470864215479
604981,E-commerce Brand Manager,2025,1,0.0,121097.54735036216,11.704351676242464,-1.4243881962910236,1.4243881962910236
604981,Engineer,2024,1,0.0,122766.68638088807,11.718040974347886,-1.4276844127641783,1.4276844127641783
604981,Engineer,2025,2,0.6931471805599453,127464.16297726077,11.755590529383573,-0.7435787083204736,1.4367258888804189
604981,Financial Analyst,2022,2,0.6931471805599453,84656.66358004065,11.34635910366026,-0.6450407587182533,1.3381879392781986
604981,HR Coordinator,2021,1,0.0,106053.35332321544,11.5716975797024,-1.3924467033905474,1.3924467033905474
604981,IT Support Technician,2023,1,0.0,72740.23740998676,11.194649982351804,-1.301658228190475,1.301658228190475
604981,IT Support Technician,2025,1,0.0,62450.85755680229,11.042135247353794,-1.264934535125439,1.264934535125439
604981,Marketing Coordinator,2022,2,0.6931471805599453,100522.63366219176,11.518138191694247,-0.6864030736711929,1.3795502542311382
604981,Marketing Coordinator,2024,2,0.6931471805599453,82089.00045311058,11.315559309036125,-0.6376245428079831,1.3307717233679284
604981,Marketing Coordinator,2025,2,0.6931471805599453,115304.71841212985,11.655333628335095,-0.7194380660290646,1.4125852465890099
604981,Product Marketing,2021,2,0.6931471805599453,131991.71949655638,11.790494468514137,-0.7519831523068742,1.4451303328668195
604981,Product Marketing,2022,2,0.6931471805599453,99377.23664578986,11.506678358830797,-0.6836436853100659,1.3767908658700112
604981,Product Marketing,2023,1,0.0,73552.53356314165,11.205755172249924,-1.3043322228392726,1.3043322228392726
604981,Product Marketing,2024,1,0.0,84219.90623281583,11.34118658835524,-1.336942460508962,1.336942460508962
604981,Product Marketing,2025,5,1.6094379124341003,106720.32105258119,11.577966869508693,0.21548164031509476,1.3939562721190055
604981,Project Consultant,2023,2,0.6931471805599453,106156.67639721876,11.572671361029364,-0.6995339975294853,1.3926811780894306
604981,Project Consultant,2024,1,0.0,121927.13719186223,11.711178909166577,-1.4260321109356766,1.4260321109356766
604981,Recruiter,2021,1,0.0,109502.17313755765,11.603699674046856,-1.4001524184492233,1.4001524184492233
604981,Recruiter,2022,1,0.0,61300.8033582072,11.023548227192542,-1.260459006754988,1.260459006754988
604981,Research Scientist,2025,1,0.0,168201.1972826179,12.032916144703842,-1.5035025237821327,1.5035025237821327
604981,Retail Sales Associate,2022,2,0.6931471805599453,59400.31719542235,10.992054845326754,-0.5597286029134739,1.2528757834734192
604981,Sales Representative,2021,2,0.6931471805599453,122718.93541180536,11.717651941627059,-0.7344435578570819,1.4275907384170272
604981,Sales Representative,2022,17,2.833213344056216,108618.05572767915,11.595592931665045,1.4350129305656665,1.3982004134905497
604981,Sales Representative,2023,2,0.6931471805599453,108834.63858332895,11.597584932067285,-0.7055328823976427,1.398680062957588
604981,Sales Representative,2024,4,1.3862943611198906,141009.65940761144,11.856583673450807,-0.07474944841551556,1.4610438095354061
604981,Sales Representative,2025,13,2.5649493574615367,113572.54011372615,11.640197031698145,1.1560088192277675,1.4089405382337692
604981,Sales Representative,2026,1,0.0,85421.69976785115,11.355355443142116,-1.3403541483978934,1.3403541483978934
604981,Service Operations,2025,1,0.0,54197.853308284335,10.900396579785143,-1.2308055880220252,1.2308055880220252
604981,Software Developer,2020,1,0.0,93761.55209148268,11.44851015855056,-1.3627846707750597,1.3627846707750597
604981,Software Developer,2021,1,0.0,110368.5494893262,11.611580494425665,-1.4020500241375904,1.4020500241375904
604981,Software Developer,2022,18,2.8903717578961645,110939.69056907731,11.616742004431703,1.4870789049314685,1.403292852964696
604981,Software Developer,2023,6,1.791759469228055,106215.7446491126,11.573227631501076,0.3989443479752668,1.3928151212527882
604981,Software Developer,2024,5,1.6094379124341003,125211.33233301311,11.737758247393963,0.17700582015270605,1.4324320922813942
604981,Software Developer,2025,23,3.1354942159291497,117043.9621432717,11.670304888019777,1.7193040721119186,1.416190143817231
604981,Software Developer,2026,2,0.6931471805599453,119821.73530494583,11.69376037813149,-0.7286907599738702,1.4218379405338155
604981,Systems Analyst,2024,1,0.0,122733.73895723546,11.717772564027985,-1.427619782823972,1.427619782823972
604981,Training Coordinator,2021,1,0.0,87975.3925009584,11.38481242368547,-1.3474470310109143,1.3474470310109143
1122234,Accounting,2023,3,1.0986122886681098,64133.85380365584,11.068727643954322,-0.17272537210046313,1.271337660768573
1122234,Accounting,2024,1,0.0,93595.51254788168,11.446737718451876,-1.362357888758482,1.362357888758482
1122234,Accounting,2025,1,0.0,81263.63563886327,11.305453909358786,-1.3283384660432838,1.3283384660432838
1122234,Banking Analyst,2023,2,0.6931471805599453,111917.42046554154,11.625516561053216,-0.7122584789093444,1.4054056594692896
1122234,Banking Analyst,2026,1,0.0,142560.7580127169,11.867523559839189,-1.4636780011097386,1.4636780011097386
1122234,Business Development Strategist,2021,1,0.0,123473.40647214386,11.723781079653499,-1.4290665603016415,1.4290665603016415
1122234,Business Development Strategist,2022,1,0.0,128440.40912482904,11.763220333536504,-1.4385630529148463,1.4385630529148463
1122234,Business Development Strategist,2023,1,0.0,163766.18113960963,12.006194964735261,-1.4970683886704361,1.4970683886704361
1122234,Business Development Strategist,2024,2,0.6931471805599453,131361.1901711972,11.785705985022776,-0.7508301437271719,1.4439773242871172
1122234,Business Development Strategist,2025,6,1.791759469228055,121336.73091072761,11.706324859570211,0.36689615439264833,1.4248633148354066
1122234,Change Consultant,2025,4,1.3862943611198906,103920.80741761922,11.551384420921874,-0.0012611807166789113,1.3875555418365695
1122234,Clinical Research Coordinator,2022,9,2.1972245773362196,81379.02748234349,11.306872871156719,0.868544442551624,1.3286801347845956
1122234,Community Development Director,2023,1,0.0,85361.8773093055,11.354654878579456,-1.3401854609725656,1.3401854609725656
1122234,Community Development Director,2025,1,0.0,145066.0741396902,11.884944601332416,-1.4678727759993835,1.4678727759993835
1122234,Compliance Auditor,2021,1,0.0,74782.39200277599,11.22233773521899,-1.3083251022991853,1.3083251022991853
1122234,Compliance Auditor,2022,3,1.0986122886681098,87773.24007001362,11.382511950365823,-0.24828081634938393,1.3468931050174937
1122234,Compliance Auditor,2025,1,0.0,105866.87204908728,11.569937659695396,-1.3920229360597578,1.3920229360597578
1122234,Construction Engineer,2021,1,0.0,56807.23983670586,10.947419058500499,-1.2421280289358323,1.2421280289358323
1122234,Construction Engineer,2024,1,0.0,139254.55288286513,11.844058853002721,-1.4580279851179412,1.4580279851179412
1122234,Corporate Attorney,2022,1,0.0,86725.1050301705,11.370498682908655,-1.344000456337935,1.344000456337935
1122234,Corporate Attorney,2025,5,1.6094379124341003,75974.98566506455,11.23815942910534,0.2973031386952414,1.312134773738859
1122234,Customer Service Representative,2022,1,0.0,35176.47365322741,10.468132776008432,-1.1267217219403125,1.1267217219403125
1122234,Cybersecurity Analyst,2023,1,0.0,96370.38951899373,11.475954270748483,-1.36939287917415,1.36939287917415
1122234,Cybersecurity Analyst,2025,1,0.0,80537.17596419927,11.296474170023616,-1.3261762540369941,1.3261762540369941
1122234,Data Analyst,2022,1,0.0,95916.70131917128,11.471235399193153,-1.3682566323019152,1.3682566323019152
1122234,Data Analyst,2023,2,0.6931471805599453,58331.40850767814,10.973895966681896,-0.5553561658124443,1.2485033463723896
1122234,Data Analyst,2025,2,0.6931471805599453,73018.5694668813,11.19846906404102,-0.609430636047655,1.3025778166076003
1122234,Data Analyst,2026,1,0.0,95681.43729144339,11.468779590930362,-1.367665303543612,1.367665303543612
1122234,Engineer,2020,1,0.0,179180.8359897622,12.096150831782845,-1.5187286672716989,1.5187286672716989
1122234,Engineer,2021,1,0.0,109504.04941162714,11.603716808483016,-1.4001565442130348,1.4001565442130348
1122234,Engineer,2022,4,1.3862943611198906,114281.12544376748,11.646416704421588,-0.02414379865230698,1.4104381597721976
1122234,Engineer,2023,1,0.0,155019.75090276182,11.951307812962593,-1.4838522301468695,1.4838522301468695
1122234,Engineer,2024,2,0.6931471805599453,127945.2938786799,11.759358059971131,-0.7444858838593643,1.4376330644193096
1122234,Engineer,2025,2,0.6931471805599453,128456.37704563617,11.76334464743755,-0.7454458056301733,1.4385929861901186
1122234,Engineer,2026,3,1.0986122886681098,146513.35639371906,11.894871873206531,-0.37165085364757067,1.4702631423156804
1122234,HR Coordinator,2021,1,0.0,105218.14987861877,11.563791091767909,-1.3905429172669808,1.3905429172669808
1122234,HR Coordinator,2022,2,0.6931471805599453,67541.37067744121,11.120495588039839,-0.5906555714618057,1.283802752021751
1122234,HR Coordinator,2024,1,0.0,81015.252112531,11.30239271361436,-1.3276013673430713,1.3276013673430713
1122234,HR Coordinator,2025,1,0.0,72051.89044019116,11.185141838976469,-1.2993687829185887,1.2993687829185887
1122234,IT Support Technician,2022,1,0.0,68078.89938617003,11.128422596638464,-1.2857114792716364,1.2857114792716364
1122234,IT Support Technician,2023,2,0.6931471805599453,74436.11052372967,11.217696459575558,-0.6140603590187473,1.3072075395786926
1122234,IT Support Technician,2025,1,0.0,61665.53414520867,11.029480450010878,-1.261887413852681,1.261887413852681
1122234,IT Support Technician,2026,1,0.0,57719.04999050525,10.963342553821402,-1.245962212922678,1.245962212922678
1122234,Marketing Coordinator,2020,1,0.0,30919.600303554664,10.33914557582462,-1.0956631730798996,1.0956631730798996
1122234,Marketing Coordinator,2021,1,0.0,91024.37306055229,11.41888258546762,-1.3556507115535192,1.3556507115535192
1122234,Marketing Coordinator,2022,1,0.0,97163.60131984396,11.48415144829831,-1.3713666598212682,1.3713666598212682
1122234,Marketing Coordinator,2023,2,0.6931471805599453,76003.57704047582,11.238535684482933,-0.6190781908972322,1.3122253714571774
1122234,Marketing Coordinator,2024,1,0.0,86712.61152486663,11.370354613837941,-1.3439657662581002,1.3439657662581002
1122234,Marketing Coordinator,2025,3,1.0986122886681098,118067.96082448942,11.679015676849067,-0.31967530714499137,1.4182875958131012
1122234,Operations Coordinator,2021,2,0.6931471805599453,72713.31684782296,11.194279822095377,-0.6084219175432491,1.3015690981031944
1122234,Operations Coordinator,2022,1,0.0,62353.376770134484,11.040573107943752,-1.264558390956681,1.264558390956681
1122234,Operations Coordinator,2024,1,0.0,48653.95089982354,10.792488295001707,-1.2048225855953214,1.2048225855953214
1122234,Operations Coordinator,2025,2,0.6931471805599453,64626.764193047646,11.076383910363424,-0.5800340160324654,1.2731811965924107
1122234,Patient Care Nurse,2022,7,1.9459101490553132,86996.43199590275,11.373622385254377,0.6011575431878766,1.3447526058674366
1122234,Patient Care Nurse,2023,1,0.0,100788.7736024786,11.52078225542569,-1.3801869126164361,1.3801869126164361
1122234,Patient Care Nurse,2024,8,2.0794415416798357,81737.24812614331,11.311265090367836,0.7497038139342351,1.3297377277456006
1122234,Patient Care Nurse,2025,19,2.9444389791664403,120663.38738843193,11.700760025431553,1.5209156087034155,1.4235233704630248
1122234,Patient Care Nurse,2026,2,0.6931471805599453,142490.7335329692,11.867032248737628,-0.7704125188126308,1.4635596993725761
1122234,Product Marketing,2022,1,0.0,104013.13691343303,11.552272486621574,-1.387769377255015,1.387769377255015
1122234,Product Marketing,2023,2,0.6931471805599453,71208.32305636579,11.173364987427231,-0.6033858797540547,1.296533060314
1122234,Product Marketing,2024,1,0.0,83609.05386844923,11.33390709307062,-1.33518964658902,1.33518964658902
1122234,Product Marketing,2025,5,1.6094379124341003,96585.16253002884,11.478180411405752,0.23950900566748023,1.36992890676662
1122234,Project Consultant,2021,2,0.6931471805599453,129826.39265224543,11.77395339580496,-0.7480002631968733,1.4411474437568186
1122234,Project Consultant,2022,4,1.3862943611198906,121394.55191569193,11.706801279464546,-0.03868366983110905,1.4249780309509996
1122234,Project Consultant,2023,3,1.0986122886681098,108151.5688733422,11.59128893773315,-0.2985517754355378,1.3971640641036476
1122234,Project Consultant,2024,2,0.6931471805599453,123973.65056135671,11.727824326533883,-0.7368929444102069,1.4300401249701522
1122234,Project Consultant,2025,10,2.302585092994046,110968.46422378841,11.617001333836694,0.8992297966629976,1.4033552963310483
1122234,Project Consultant,2026,1,0.0,99108.56428603991,11.503971137230245,-1.3761389998380567,1.3761389998380567
1122234,Project Coordinator,2021,1,0.0,39575.732672095335,10.58597139808625,-1.155095828799227,1.155095828799227
1122234,Project Coordinator,2023,1,0.0,26074.677063257717,10.168719894874071,-1.0546267420903999,1.0546267420903999
1122234,Project Coordinator,2025,1,0.0,78762.299806275,11.274189732507992,-1.3208104325413765,1.3208104325413765
1122234,Quality Assurance Engineer,2021,2,0.6931471805599453,49156.01131236149,10.802754423536317,-0.5141473639138162,1.2072945444737615
1122234,Quality Assurance Engineer,2022,2,0.6931471805599453,90416.36820491683,11.412180594203804,-0.6608897730173354,1.3540369535772807
1122234,Quality Assurance Engineer,2023,2,0.6931471805599453,130587.488340884,11.779798689863737,-0.7494077389066284,1.4425549194665737
1122234,Quality Assurance Engineer,2025,5,1.6094379124341003,58565.226043227405,10.977896387194766,0.3599713134615756,1.2494665989725247
1122234,Real Estate Agent,2022,1,0.0,117558.74595268666,11.674693453179994,-1.4172468569272259,1.4172468569272259
1122234,Recruiter,2021,1,0.0,107002.17313755765,11.580604422934604,-1.3945913629019195,1.3945913629019195
1122234,Research Scholar,2022,4,1.3862943611198906,98319.03149936236,11.495972893696713,0.012081241037574575,1.374213120082316
1122234,Research Scholar,2024,1,0.0,38175.8584209625,10.549958616303236,-1.1464243889895929,1.1464243889895929
1122234,Research Scholar,2025,1,0.0,59324.233437911396,10.990773159819916,-1.2525671691932343,1.2525671691932343
1122234,Research Scientist,2021,8,2.0794415416798357,76057.71321197787,11.239247715450176,0.767044721826579,1.3123968198532567
1122234,Research Scientist,2022,7,1.9459101490553132,134450.29155648264,11.808949830206988,0.4963359895757975,1.4495741594795157
1122234,Research Scientist,2024,10,2.302585092994046,152020.86384454466,11.93177305254399,0.8234365955437,1.479148497450346
1122234,Research Scientist,2025,16,2.772588722239781,196267.4532646724,12.187233565523002,1.2319284405739614,1.5406602816658197
